city,state_id,state_name,lat,lng
Seagoville,TX,Texas,32.6530,-96.5455
Nash,TX,Texas,33.4422,-94.1283
Albion,TX,Texas,33.8590,-95.0308
Bryden,TX,Texas,36.0234,-101.9552
Pioneer,TX,Texas,32.1115,-99.0876
Brazoria,TX,Texas,29.0454,-95.5668
Trawick,TX,Texas,31.7710,-94.7433
Villa Verde,TX,Texas,26.1301,-97.9958
Laureles,TX,Texas,26.1168,-97.4875
Marfa,TX,Texas,30.3107,-104.0255
Buckeye,TX,Texas,28.8955,-96.0480
Wilmer,TX,Texas,32.5982,-96.6815
Whitehouse,TX,Texas,32.2228,-95.2222
Shawville,TX,Texas,31.8501,-100.3001
Rio Hondo,TX,Texas,26.2347,-97.5818
Weslaco,TX,Texas,26.1669,-97.9859
Encino,TX,Texas,26.9364,-98.1151
Sun Valley,TX,Texas,33.6710,-95.4288
Dodson,TX,Texas,34.7654,-100.0204
Monahans,TX,Texas,31.6291,-103.0414
Bedias,TX,Texas,30.7792,-95.9469
Dodd City,TX,Texas,33.5757,-96.0755
Red Lick,TX,Texas,33.4766,-94.1686
Violet,TX,Texas,27.7836,-97.5953
La Reforma,TX,Texas,26.6856,-98.3745
Phelps,TX,Texas,30.6963,-95.4444
White Settlement,TX,Texas,32.7554,-97.4605
Blumenthal,TX,Texas,30.2219,-98.7417
Missouri City,TX,Texas,29.5634,-95.5377
Palacios,TX,Texas,28.7197,-96.2350
Stafford,TX,Texas,29.6272,-95.5654
Woodlake,TX,Texas,31.0288,-95.0330
Little Cypress,TX,Texas,30.1647,-93.7560
Joel,TX,Texas,34.8606,-102.3016
Ryan,TX,Texas,30.4302,-104.2988
McGregor,TX,Texas,31.4193,-97.4278
Mertzon,TX,Texas,31.2620,-100.8208
Summerfield,TX,Texas,34.7381,-102.5072
Slocum,TX,Texas,31.6313,-95.4622
Stagecoach,TX,Texas,30.1438,-95.7079
Presidio,TX,Texas,29.5603,-104.3653
Sheldon,TX,Texas,29.8596,-95.1340
Pettus,TX,Texas,28.6156,-97.8121
Shamrock,TX,Texas,35.2153,-100.2461
Huffman,TX,Texas,30.0272,-95.0858
Wilson,TX,Texas,33.3193,-101.7275
Thorntonville,TX,Texas,31.5789,-102.9221
Walnut Springs,TX,Texas,32.0562,-97.7507
Gonzales,TX,Texas,29.5126,-97.4472
Phillips,TX,Texas,35.6912,-101.3638
Whiteface,TX,Texas,33.5996,-102.6134
Votaw,TX,Texas,30.4355,-94.6733
Camp Wood,TX,Texas,29.6690,-100.0108
Clauene,TX,Texas,33.4618,-102.3760
Burkeville,TX,Texas,30.9999,-93.6680
Stanton,TX,Texas,32.1308,-101.7931
Spurger,TX,Texas,30.6927,-94.1777
Conroe,TX,Texas,30.3174,-95.4705
La Tina Ranch,TX,Texas,26.2031,-97.4764
Hilburn,TX,Texas,34.3656,-102.0905
Nevada,TX,Texas,33.0463,-96.3811
Agua Nueva,TX,Texas,26.9017,-98.6003
La Marque,TX,Texas,29.3690,-94.9957
Whitewright,TX,Texas,33.5108,-96.3955
Miami,TX,Texas,35.6924,-100.6416
Oak Leaf,TX,Texas,32.5138,-96.8563
Pecan Grove,TX,Texas,29.6234,-95.7331
Bear Creek,TX,Texas,30.1826,-97.9400
Scurry,TX,Texas,32.5127,-96.3855
Ozona,TX,Texas,30.7074,-101.2059
Venus,TX,Texas,32.4311,-97.1020
Solis,TX,Texas,26.1708,-97.8441
Katy,TX,Texas,29.7911,-95.8268
Los Ebanos,TX,Texas,26.2423,-98.5580
Four Points Colonia,TX,Texas,27.7964,-99.4548
Three Rivers,TX,Texas,28.4668,-98.1784
Elton,TX,Texas,33.7045,-100.8415
Gary,TX,Texas,32.0288,-94.3710
Bunavista,TX,Texas,35.6537,-101.4474
Hillister,TX,Texas,30.6677,-94.3813
Fruitland,TX,Texas,33.5018,-97.7956
Otto,TX,Texas,31.4491,-96.8089
Rangerville,TX,Texas,26.1050,-97.7373
Borger,TX,Texas,35.6598,-101.4012
Lelia Lake,TX,Texas,34.9012,-100.7707
Anahuac,TX,Texas,29.7649,-94.6787
Harmony,TX,Texas,31.7582,-95.7938
Dickens,TX,Texas,33.6213,-100.8368
China Springs,TX,Texas,31.6524,-97.3078
Tierra Grande,TX,Texas,27.7037,-97.5718
Junction,TX,Texas,30.4906,-99.7725
Aransas Pass,TX,Texas,27.8881,-97.1128
Rancho Chico,TX,Texas,28.0243,-97.4966
Knollwood,TX,Texas,33.6892,-96.6184
Vera,TX,Texas,33.6334,-99.5662
China,TX,Texas,30.0524,-94.3332
Canutillo,TX,Texas,31.9184,-106.6006
Garden Ridge,TX,Texas,29.6379,-98.2926
Coyanosa,TX,Texas,31.2410,-103.0648
Alpine,TX,Texas,30.3640,-103.6651
Cap Rock,TX,Texas,33.4915,-101.3985
Bradshaw,TX,Texas,32.0985,-99.8979
Chateau Woods,TX,Texas,30.1685,-95.4230
Castroville,TX,Texas,29.3512,-98.8723
San Leon,TX,Texas,29.4900,-94.9403
Raymondville,TX,Texas,26.4759,-97.7769
Honey Island,TX,Texas,30.3955,-94.4407
Wortham,TX,Texas,31.7897,-96.4610
Westhoff,TX,Texas,29.1950,-97.4711
Olden,TX,Texas,32.4190,-98.7509
Buffalo,TX,Texas,31.4600,-96.0660
Crystal Falls,TX,Texas,32.8957,-98.9003
Agnes,TX,Texas,32.9793,-97.7886
Point,TX,Texas,32.9302,-95.8689
Brownfield,TX,Texas,33.1757,-102.2730
Lawrence,TX,Texas,32.7424,-96.3428
Penwell,TX,Texas,31.7399,-102.5915
Sulphur Springs,TX,Texas,33.1421,-95.6124
West Livingston,TX,Texas,30.6957,-95.0097
Laguna Heights,TX,Texas,26.0804,-97.2569
Calvert,TX,Texas,30.9791,-96.6716
Wadsworth,TX,Texas,28.8325,-95.9350
Newburg,TX,Texas,31.7868,-98.5220
Lufkin,TX,Texas,31.3206,-94.7290
Hasse,TX,Texas,31.9365,-98.4887
Pottsboro,TX,Texas,33.7709,-96.6710
Kempner,TX,Texas,31.0754,-97.9721
Winfield,TX,Texas,33.1658,-95.1105
Dickinson,TX,Texas,29.4540,-95.0587
Iraan,TX,Texas,30.9129,-101.9001
Nome,TX,Texas,30.0364,-94.4064
San Augustine,TX,Texas,31.5297,-94.1108
Rankin,TX,Texas,31.2255,-101.9393
Shenandoah,TX,Texas,30.1838,-95.4555
Pickton,TX,Texas,33.0282,-95.3930
Goree,TX,Texas,33.4680,-99.5236
Westover,TX,Texas,33.4973,-99.0178
Swiss Alp,TX,Texas,29.7825,-96.9094
Flower Mound,TX,Texas,33.0344,-97.1147
Lakeland Heights,TX,Texas,32.7229,-96.9820
Weston Lakes,TX,Texas,29.6627,-95.9353
Westdale,TX,Texas,27.9657,-97.9938
Channing,TX,Texas,35.6819,-102.3323
Daisetta,TX,Texas,30.1135,-94.6426
Fritch,TX,Texas,35.6431,-101.5964
Llano,TX,Texas,30.7509,-98.6763
Bogata,TX,Texas,33.4699,-95.2136
Enchanted Oaks,TX,Texas,32.2666,-96.1090
New York,TX,Texas,32.1679,-95.6691
Burton,TX,Texas,30.1813,-96.5999
Harrold,TX,Texas,34.0806,-99.0323
Olmos Park,TX,Texas,29.4749,-98.4866
Abilene,TX,Texas,32.4543,-99.7384
Anton,TX,Texas,33.8114,-102.1622
Westminster,TX,Texas,33.3649,-96.4598
Kirbyville,TX,Texas,30.6578,-93.9001
Amistad Acres,TX,Texas,29.5245,-101.1531
Electra,TX,Texas,34.0321,-98.9208
Rocksprings,TX,Texas,30.0172,-100.2128
Berryville,TX,Texas,32.0876,-95.4666
Lockney,TX,Texas,34.1231,-101.4424
Alton,TX,Texas,26.2887,-98.3105
Nada,TX,Texas,29.4050,-96.3864
La Coste,TX,Texas,29.3100,-98.8116
Santo,TX,Texas,32.6032,-98.2153
Putnam,TX,Texas,32.3703,-99.1955
Jayton,TX,Texas,33.2502,-100.5748
Sheridan,TX,Texas,29.4936,-96.6711
Gruver,TX,Texas,36.2562,-101.4122
Clairemont,TX,Texas,33.1665,-100.7526
Domino,TX,Texas,33.2488,-94.1163
South Toledo Bend,TX,Texas,31.1568,-93.6074
Mercedes,TX,Texas,26.1533,-97.9128
Gregory,TX,Texas,27.9221,-97.2918
Lindsay,TX,Texas,33.6414,-97.2186
Evadale,TX,Texas,30.3369,-94.0600
Beverly Hills,TX,Texas,31.5224,-97.1564
Mobeetie,TX,Texas,35.5292,-100.4393
Tahoka,TX,Texas,33.1640,-101.7949
Bessmay,TX,Texas,30.4627,-93.9532
Cottonwood,TX,Texas,32.4609,-96.3999
East Bernard,TX,Texas,29.5241,-96.0622
Leakey,TX,Texas,29.7254,-99.7631
Bishop,TX,Texas,27.5851,-97.7977
Evergreen Colonia,TX,Texas,26.4247,-99.0240
Allenfarm,TX,Texas,30.3994,-96.2438
Paris,TX,Texas,33.6685,-95.5445
Loma Linda Colonia,TX,Texas,28.0070,-97.4994
Pontotoc,TX,Texas,30.9093,-98.9800
Patton Village,TX,Texas,30.1956,-95.1696
Lake View,TX,Texas,29.4590,-100.9532
Relampago,TX,Texas,26.0851,-97.9059
Spring Gardens,TX,Texas,27.7615,-97.7419
Grape Creek,TX,Texas,31.5817,-100.5474
Port Bolivar,TX,Texas,29.3808,-94.7644
Wilkinson,TX,Texas,33.3484,-94.9516
Denison,TX,Texas,33.7570,-96.5661
Goliad,TX,Texas,28.6709,-97.3917
Weches,TX,Texas,31.5441,-95.2277
North Alamo,TX,Texas,26.2161,-98.1267
Upton,TX,Texas,30.0113,-97.2642
Sienna Plantation,TX,Texas,29.4831,-95.5073
Bailey Prairie,TX,Texas,29.1524,-95.4977
Uhland,TX,Texas,29.9617,-97.7926
Minters Chapel,TX,Texas,32.8857,-97.0606
Saginaw,TX,Texas,32.8649,-97.3649
Lillian,TX,Texas,32.5065,-97.1875
Buckholts,TX,Texas,30.8739,-97.1285
Dryden,TX,Texas,30.0446,-102.1146
Webberville,TX,Texas,30.2260,-97.4995
Kenefick,TX,Texas,30.1069,-94.8502
Lincoln Park,TX,Texas,33.2240,-96.9727
Lockhart,TX,Texas,29.8785,-97.6831
Fredericksburg,TX,Texas,30.2669,-98.8759
Dickworsham,TX,Texas,33.7515,-98.1156
Hedwigs Hill,TX,Texas,30.6657,-99.1120
Mirando City,TX,Texas,27.4403,-99.0006
Wall,TX,Texas,31.3741,-100.3076
Camden,TX,Texas,30.9171,-94.7344
Palisades,TX,Texas,35.0614,-101.8032
Blue Ridge,TX,Texas,33.2980,-96.3997
Shelbyville,TX,Texas,31.7616,-94.0785
Bebe,TX,Texas,29.4152,-97.6372
Driscoll,TX,Texas,27.6730,-97.7510
Tesco,TX,Texas,32.4946,-100.2432
De Leon,TX,Texas,32.1114,-98.5351
Benbrook,TX,Texas,32.6767,-97.4629
Cashion Community,TX,Texas,34.0364,-98.5082
Bandera Falls,TX,Texas,29.6772,-98.9634
Hermosa,TX,Texas,31.3765,-103.6416
Ochoa,TX,Texas,29.6671,-104.5008
Linden,TX,Texas,33.0110,-94.3626
Tenaha,TX,Texas,31.9440,-94.2457
La Puerta,TX,Texas,26.3468,-98.7504
Aurora,TX,Texas,33.0560,-97.5096
New Home,TX,Texas,33.3269,-101.9117
Annetta South,TX,Texas,32.6743,-97.6482
Magnolia Gardens,TX,Texas,29.8866,-95.1127
Los Angeles,TX,Texas,28.4658,-99.0000
Volente,TX,Texas,30.4455,-97.9080
Lazare,TX,Texas,34.2831,-99.9976
Bayou Vista,TX,Texas,29.3257,-94.9390
Atascocita,TX,Texas,29.9785,-95.1950
Kenney,TX,Texas,30.0477,-96.3269
Papalote,TX,Texas,28.1725,-97.6019
Rosebud,TX,Texas,31.0755,-96.9750
Stonewall,TX,Texas,30.2497,-98.6593
Hackberry,TX,Texas,33.1501,-96.9184
Mila Doce,TX,Texas,26.2230,-97.9601
Pinewood Estates,TX,Texas,30.1693,-94.3207
Hawley,TX,Texas,32.6037,-99.8111
Dewalt,TX,Texas,29.5566,-95.5566
Sunset Valley,TX,Texas,30.2259,-97.8159
Hilltop Lakes,TX,Texas,31.0755,-96.1914
Santa Fe,TX,Texas,29.3891,-95.1005
Gilpin,TX,Texas,33.4151,-100.7165
Dayton Lakes,TX,Texas,30.1447,-94.8209
Quebec,TX,Texas,30.5107,-104.3996
Rio Vista,TX,Texas,32.2351,-97.3744
Titley,TX,Texas,30.4835,-103.5888
Shiner,TX,Texas,29.4333,-97.1734
Delhi,TX,Texas,29.8274,-97.3955
Newlin,TX,Texas,34.5898,-100.4443
Mount Calm,TX,Texas,31.7566,-96.8818
Rockdale,TX,Texas,30.6544,-97.0090
Winchell,TX,Texas,31.4721,-99.1609
Woodson,TX,Texas,33.0149,-99.0534
Cove,TX,Texas,29.8107,-94.8206
Port Neches,TX,Texas,29.9765,-93.9459
Brice,TX,Texas,34.7056,-100.8963
Port Alto,TX,Texas,28.6600,-96.4133
Western Lake,TX,Texas,32.6215,-97.8160
Stairtown,TX,Texas,29.7183,-97.7278
Gholson,TX,Texas,31.7123,-97.2359
Hubbard,TX,Texas,31.8470,-96.8003
Temple,TX,Texas,31.1077,-97.3899
Tiffin,TX,Texas,32.4965,-98.6631
Johnson City,TX,Texas,30.2742,-98.4063
Telferner,TX,Texas,28.8489,-96.8905
Malvado,TX,Texas,29.9680,-101.8682
Perrin,TX,Texas,33.0348,-98.0693
Oak Trail Shores,TX,Texas,32.4885,-97.8357
Lakehills,TX,Texas,29.6237,-98.9448
Glen Rose,TX,Texas,32.2457,-97.7437
Mansfield,TX,Texas,32.5692,-97.1208
Sabine Pass,TX,Texas,29.7336,-93.8943
League City,TX,Texas,29.4873,-95.1090
East Tawakoni,TX,Texas,32.9011,-95.9397
Jubilee Springs,TX,Texas,31.1768,-97.4992
West Columbia,TX,Texas,29.1418,-95.6488
Uncertain,TX,Texas,32.7061,-94.1273
Center,TX,Texas,31.7950,-94.1790
Seagraves,TX,Texas,32.9419,-102.5657
Monte Alto,TX,Texas,26.3744,-97.9727
Etter,TX,Texas,36.0270,-101.9996
White Deer,TX,Texas,35.4332,-101.1751
South Houston,TX,Texas,29.6611,-95.2285
Wellington,TX,Texas,34.8538,-100.2141
Livingston,TX,Texas,30.7100,-94.9381
Lasana,TX,Texas,26.2585,-97.6950
Richardson,TX,Texas,32.9717,-96.7092
Joplin,TX,Texas,33.0937,-97.9948
Ennis,TX,Texas,32.3255,-96.6369
String Prairie,TX,Texas,29.8858,-97.3469
Talpa,TX,Texas,31.7765,-99.7095
Lopeño,TX,Texas,26.7119,-99.1008
Ralls,TX,Texas,33.6788,-101.3845
Cliffside,TX,Texas,35.2651,-101.9327
Somerville,TX,Texas,30.3460,-96.5311
Stockdale,TX,Texas,29.2358,-97.9636
Holiday Beach,TX,Texas,28.1670,-97.0060
Barstow,TX,Texas,31.4616,-103.3955
Rudolph,TX,Texas,26.6856,-97.7689
Imperial,TX,Texas,31.2668,-102.6947
Granjeno,TX,Texas,26.1374,-98.3032
Springtown,TX,Texas,32.9695,-97.6805
Easterly,TX,Texas,31.1055,-96.3841
Briggs,TX,Texas,30.8896,-97.9250
Troup,TX,Texas,32.1450,-95.1224
Loving,TX,Texas,33.2643,-98.5106
Lobo,TX,Texas,30.8140,-104.7530
Granite Shoals,TX,Texas,30.5895,-98.3778
Lela,TX,Texas,35.2275,-100.3429
Hunter,TX,Texas,29.8072,-98.0236
Brazos,TX,Texas,32.6615,-98.1220
Lone Star,TX,Texas,32.9392,-94.7091
Palito Blanco,TX,Texas,27.5917,-98.1892
Canyon Lake,TX,Texas,29.8762,-98.2617
Tulia,TX,Texas,34.5374,-101.7743
Alma,TX,Texas,32.2812,-96.5504
Gordonville,TX,Texas,33.7957,-96.8531
Luling,TX,Texas,29.6817,-97.6466
Falman,TX,Texas,27.9281,-97.1713
Clute,TX,Texas,29.0273,-95.3972
Malone,TX,Texas,31.9168,-96.8947
Tulip,TX,Texas,33.8082,-96.1314
Groves,TX,Texas,29.9457,-93.9164
Shafter,TX,Texas,29.8202,-104.3033
Waller,TX,Texas,30.0629,-95.9221
Caney City,TX,Texas,32.2096,-96.0381
Houston,TX,Texas,29.7871,-95.3936
Roman Forest,TX,Texas,30.1794,-95.1594
Spofford,TX,Texas,29.1731,-100.4113
Windcrest,TX,Texas,29.5148,-98.3819
Exell,TX,Texas,35.6306,-101.9746
Moran,TX,Texas,32.5472,-99.1665
Welch,TX,Texas,32.9306,-102.1256
Washburn,TX,Texas,35.1767,-101.5732
Cactus,TX,Texas,36.0444,-102.0080
Weimar,TX,Texas,29.7000,-96.7773
Glidden,TX,Texas,29.6976,-96.5908
La Grange,TX,Texas,29.9129,-96.8767
Elsa,TX,Texas,26.2979,-97.9937
Dalhart,TX,Texas,36.0579,-102.5123
Farmersville,TX,Texas,33.1609,-96.3609
Los Altos Colonia,TX,Texas,27.4905,-99.3859
Novice,TX,Texas,31.9872,-99.6253
Villa del Sol,TX,Texas,26.1915,-97.5782
Cinco Ranch,TX,Texas,29.7395,-95.7609
Bloomington,TX,Texas,28.6504,-96.9022
Flynn,TX,Texas,31.1510,-96.1244
Wolfforth,TX,Texas,33.5148,-102.0064
Milford,TX,Texas,32.1214,-96.9498
College Station,TX,Texas,30.5857,-96.2960
Blanket,TX,Texas,31.8249,-98.7895
Grand Prairie,TX,Texas,32.6869,-97.0209
Kerens,TX,Texas,32.1308,-96.2250
Richwood,TX,Texas,29.0755,-95.4059
Nocona Hills,TX,Texas,33.8524,-97.6435
Downing,TX,Texas,32.0240,-98.5506
Coble,TX,Texas,33.5951,-102.5030
Quintana,TX,Texas,28.9292,-95.3133
Socorro,TX,Texas,31.6385,-106.2600
Whiteflat,TX,Texas,34.1054,-100.8896
Woodbranch,TX,Texas,30.1814,-95.1834
Hye,TX,Texas,30.2424,-98.5700
Booker,TX,Texas,36.4561,-100.5402
Burleson,TX,Texas,32.5200,-97.3341
Big Spring,TX,Texas,32.2387,-101.4802
Olney,TX,Texas,33.3643,-98.7584
Shady Hollow,TX,Texas,30.1649,-97.8631
Priddy,TX,Texas,31.6754,-98.5089
Bevil Oaks,TX,Texas,30.1517,-94.2711
Rachal,TX,Texas,26.8901,-98.1353
Brownsboro,TX,Texas,32.2985,-95.6130
Lake Bridgeport,TX,Texas,33.2075,-97.8310
Aldine,TX,Texas,29.9123,-95.3785
Loma Alta,TX,Texas,29.9180,-100.7745
Cuney,TX,Texas,32.0374,-95.4147
Penelope,TX,Texas,31.8584,-96.9281
Colleyville,TX,Texas,32.8913,-97.1486
Jasper,TX,Texas,30.9221,-93.9947
Rancho Viejo,TX,Texas,26.0361,-97.5568
Purves,TX,Texas,32.0035,-98.2703
Arney,TX,Texas,34.6873,-102.1030
Clarksville City,TX,Texas,32.5328,-94.8945
Gainesville,TX,Texas,33.6391,-97.1488
Mason,TX,Texas,30.7480,-99.2288
Lilbert,TX,Texas,31.7363,-94.9010
Fairland,TX,Texas,30.6441,-98.2847
Arispe,TX,Texas,31.1512,-105.2750
Moore Station,TX,Texas,32.1905,-95.5704
Martindale,TX,Texas,29.8451,-97.8405
Meridian,TX,Texas,31.9260,-97.6501
Mooring,TX,Texas,30.6896,-96.5555
Bishop Hills,TX,Texas,35.2614,-101.9519
Ladonia,TX,Texas,33.4284,-95.9482
Jacksboro,TX,Texas,33.2235,-98.1589
Eden,TX,Texas,31.2162,-99.8440
Killeen,TX,Texas,31.0758,-97.7286
South Padre Island,TX,Texas,26.1129,-97.1687
Cat Spring,TX,Texas,29.8455,-96.3258
Adamsville,TX,Texas,31.3013,-98.1689
Westway,TX,Texas,31.9602,-106.5754
Van Alstyne,TX,Texas,33.4210,-96.5801
Chester,TX,Texas,30.9213,-94.6000
Lake Dallas,TX,Texas,33.1277,-97.0234
Kilgore,TX,Texas,32.3979,-94.8603
Brownsville,TX,Texas,25.9981,-97.4566
Groveton,TX,Texas,31.0572,-95.1269
Laguna Vista,TX,Texas,26.1075,-97.2967
Jarrell,TX,Texas,30.8105,-97.6135
Double Oak,TX,Texas,33.0633,-97.1117
Lenorah,TX,Texas,32.3046,-101.8762
Warren City,TX,Texas,32.5530,-94.9058
Pleasant Valley,TX,Texas,33.9372,-98.5982
Aledo,TX,Texas,32.6973,-97.6070
Malakoff,TX,Texas,32.1727,-96.0162
Hollywood Park,TX,Texas,29.5995,-98.4841
Rising Star,TX,Texas,32.0976,-98.9665
George West,TX,Texas,28.3300,-98.1184
Glazier,TX,Texas,36.0114,-100.2637
Greenville,TX,Texas,33.1115,-96.1094
Wheelock,TX,Texas,30.8977,-96.3900
Notrees,TX,Texas,31.9173,-102.7557
Sweeny,TX,Texas,29.0460,-95.6986
Arthur City,TX,Texas,33.8704,-95.5063
Dayton,TX,Texas,30.0358,-94.9024
Pearland,TX,Texas,29.5585,-95.3201
Lake Worth,TX,Texas,32.8129,-97.4305
Lydia,TX,Texas,33.4462,-94.7547
Fair Oaks Ranch,TX,Texas,29.7454,-98.6396
Bardwell,TX,Texas,32.2670,-96.6956
First Colony,TX,Texas,29.5747,-95.6086
Detroit,TX,Texas,33.6601,-95.2665
Dew,TX,Texas,31.5952,-96.1400
San Antonio,TX,Texas,29.4722,-98.5247
Dimmitt,TX,Texas,34.5325,-102.3111
Fort Stockton,TX,Texas,30.8926,-102.8847
Goober Hill,TX,Texas,31.6516,-93.9310
Iowa Park,TX,Texas,33.9623,-98.6819
K-Bar Ranch,TX,Texas,27.9928,-97.9267
Diana,TX,Texas,32.7099,-94.7522
Grandfalls,TX,Texas,31.3405,-102.8545
Rose City,TX,Texas,30.1050,-94.0505
Hebron,TX,Texas,33.0437,-96.8826
Crosby,TX,Texas,29.9146,-95.0591
Kingsbury,TX,Texas,29.6484,-97.8176
B and E Colonia,TX,Texas,26.3565,-98.7537
Asherton,TX,Texas,28.4460,-99.7604
Selman City,TX,Texas,32.1902,-94.9619
Hickory Creek,TX,Texas,33.1102,-97.0298
Copperas Cove,TX,Texas,31.1180,-97.9135
Poth,TX,Texas,29.0726,-98.0809
Manchaca,TX,Texas,30.1353,-97.8362
Twitty,TX,Texas,35.3139,-100.2362
Vandyke,TX,Texas,31.9724,-98.5609
Fate,TX,Texas,32.9401,-96.3864
Converse,TX,Texas,29.5130,-98.3079
Hutto,TX,Texas,30.5375,-97.5515
Wells,TX,Texas,31.4916,-94.9473
Lytle,TX,Texas,29.2338,-98.7943
Giles,TX,Texas,34.8189,-100.5860
Richland Hills,TX,Texas,32.8095,-97.2273
Oak Island,TX,Texas,29.6630,-94.6883
Jacksonville,TX,Texas,31.9642,-95.2617
Ace,TX,Texas,30.5363,-94.8244
Francitas,TX,Texas,28.8597,-96.3386
Annetta North,TX,Texas,32.7193,-97.6724
West Orange,TX,Texas,30.0792,-93.7599
Kurten,TX,Texas,30.7896,-96.2759
Morgan,TX,Texas,32.0156,-97.6061
Hungerford,TX,Texas,29.4040,-96.0837
Cut and Shoot,TX,Texas,30.3404,-95.3540
Flowella,TX,Texas,27.2200,-98.0645
Lone Oak,TX,Texas,32.9960,-95.9410
Brookside Village,TX,Texas,29.5907,-95.3180
Girard,TX,Texas,33.3635,-100.6597
Fostoria,TX,Texas,30.3263,-95.1663
Alba,TX,Texas,32.7905,-95.6344
Reklaw,TX,Texas,31.8662,-94.9834
Rayburn,TX,Texas,30.4135,-94.9244
Kountze,TX,Texas,30.3724,-94.3161
Castor,LA,Louisiana,32.2549,-93.1660
Holly Beach,LA,Louisiana,29.7708,-93.4593
Colfax,LA,Louisiana,31.5208,-92.7001
Beekman,LA,Louisiana,32.9237,-91.8843
Rodessa,LA,Louisiana,32.9735,-93.9968
Rosepine,LA,Louisiana,30.9208,-93.2857
Big Bend,LA,Louisiana,31.0738,-91.7921
Buras,LA,Louisiana,29.3528,-89.5248
Kaplan,LA,Louisiana,30.0060,-92.2839
Powhatan,LA,Louisiana,31.8738,-93.2033
Gassoway,LA,Louisiana,32.9898,-91.2248
Keatchie,LA,Louisiana,32.1885,-93.9055
Kraemer,LA,Louisiana,29.8606,-90.6337
Leander,LA,Louisiana,31.1485,-92.8465
Siracusaville,LA,Louisiana,29.6886,-91.1522
Jennings,LA,Louisiana,30.2233,-92.6582
Lucky,LA,Louisiana,32.2443,-93.0158
Standard,LA,Louisiana,31.9177,-92.2201
Lakeshore,LA,Louisiana,32.5350,-92.0328
Atlanta,LA,Louisiana,31.8064,-92.7383
Easton,LA,Louisiana,30.7513,-92.4287
Robeline,LA,Louisiana,31.6898,-93.3039
Black Hawk,LA,Louisiana,31.1557,-91.6360
Intracoastal City,LA,Louisiana,29.7844,-92.1562
Breaux Bridge,LA,Louisiana,30.2829,-91.9044
Litroe,LA,Louisiana,32.9935,-92.1962
Ledoux,LA,Louisiana,30.6191,-92.1901
Calvin,LA,Louisiana,31.9617,-92.7758
Gloster,LA,Louisiana,32.1921,-93.8112
Braithwaite,LA,Louisiana,29.8663,-89.9437
Port Barre,LA,Louisiana,30.5565,-91.9565
Henry,LA,Louisiana,29.8833,-92.0785
Saint Landry,LA,Louisiana,30.8444,-92.2579
Choudrant,LA,Louisiana,32.5509,-92.5118
Shongaloo,LA,Louisiana,32.9416,-93.2956
Triumph,LA,Louisiana,29.3443,-89.4683
Grand Isle,LA,Louisiana,29.2134,-90.0306
Tunica,LA,Louisiana,30.9293,-91.5551
Bentley,LA,Louisiana,31.5157,-92.4882
Maurice,LA,Louisiana,30.1041,-92.1211
Sieper,LA,Louisiana,31.2110,-92.8082
Center Point,LA,Louisiana,31.2524,-92.2099
Gueydan,LA,Louisiana,30.0291,-92.5071
Lakeview,LA,Louisiana,32.5238,-93.8299
South Mansfield,LA,Louisiana,32.0181,-93.7237
Grand Cane,LA,Louisiana,32.0836,-93.8088
Lafourche,LA,Louisiana,29.7672,-90.7659
Pleasant Hill,LA,Louisiana,31.8154,-93.5164
Galbraith,LA,Louisiana,31.4913,-92.8124
Chase,LA,Louisiana,32.0971,-91.6990
Batchelor,LA,Louisiana,30.8405,-91.6615
Transylvania,LA,Louisiana,32.6785,-91.1826
Gray,LA,Louisiana,29.6776,-90.7833
Opelousas,LA,Louisiana,30.5279,-92.0851
Arcadia,LA,Louisiana,32.5506,-92.9218
Denham Springs,LA,Louisiana,30.4743,-90.9594
Simsboro,LA,Louisiana,32.5323,-92.7839
Ludington,LA,Louisiana,30.8741,-93.2852
Grand Coteau,LA,Louisiana,30.4202,-92.0438
Chopin,LA,Louisiana,31.4968,-92.8593
Sterlington,LA,Louisiana,32.6888,-92.0603
Lone Star,LA,Louisiana,29.9277,-90.3406
Liberty Hill,LA,Louisiana,32.3377,-92.8921
Creston,LA,Louisiana,31.9760,-93.0499
Egan,LA,Louisiana,30.2460,-92.5135
Galion,LA,Louisiana,32.8596,-91.7532
Mayna,LA,Louisiana,31.4263,-91.8615
Bourg,LA,Louisiana,29.5570,-90.6064
Merryville,LA,Louisiana,30.7571,-93.5245
Metairie,LA,Louisiana,29.9976,-90.1781
Saint Maurice,LA,Louisiana,31.7614,-92.9388
Minorca,LA,Louisiana,31.5725,-91.4884
Oak Ridge,LA,Louisiana,32.6244,-91.7731
Reeves,LA,Louisiana,30.5216,-93.0428
Colquitt,LA,Louisiana,32.9499,-92.9738
Naborton,LA,Louisiana,32.0418,-93.5832
Mangham,LA,Louisiana,32.3090,-91.7795
Scarsdale,LA,Louisiana,29.8452,-89.9778
Husser,LA,Louisiana,30.6794,-90.3373
Anacoco,LA,Louisiana,31.2545,-93.3440
Dupont,LA,Louisiana,30.9294,-91.9479
South Vacherie,LA,Louisiana,29.9406,-90.6891
Clay,LA,Louisiana,32.4329,-92.6771
Oakdale,LA,Louisiana,30.8157,-92.6542
Pilottown,LA,Louisiana,29.1816,-89.2576
Gibson,LA,Louisiana,29.6869,-90.9907
Spencer,LA,Louisiana,32.7401,-92.1318
